"time","ica_cz","ica_c1","ica_c3","ica_c4","ica_c5"
2012,92.5362473040817,84.2254339702767,91.600215476336,98.9484159106646,88.8869491295746
2012.08333333333,92.3954043593114,84.3423321431804,91.3538360739546,99.0032299206842,88.8006152235508
2012.16666666667,92.2843724773998,84.5683210338297,91.0476676558859,98.8779575118748,88.7399648836426
2012.25,92.1889702149071,84.7793883928117,90.7348792146253,98.743850597633,88.6930340968805
2012.33333333333,92.1385602656091,84.9817317810938,90.4727180136434,98.5361625971554,88.6648789478648
2012.41666666667,92.0939106591085,85.1634026796573,90.3184226152136,98.1589997104929,88.5639623281252
2012.5,91.9939473684211,85.3618522267206,90.2924874970231,97.5294457013575,88.3157233865206
2012.58333333333,91.8423041200286,85.6228971183615,90.3836669445106,96.749056322934,87.9949726125268
2012.66666666667,91.6339408192427,85.9372249345082,90.5002774470112,95.8654840438199,87.6880715646582
2012.75,91.4379518933079,86.2562568468683,90.5684258156704,95.3521094308169,87.4395034532031
2012.83333333333,91.3360972850679,86.509108716361,90.5600762086211,95.6406281257442,87.2540009526078
2012.91666666667,91.3644290307216,86.6868379376042,90.5116218147178,96.5644802333889,87.1327494641581
2013,91.4721118123363,86.7712252917361,90.4783817575613,97.5371790902596,87.0691706358657
2013.08333333333,91.6127994760657,86.7967956656347,90.4949511788521,98.4066545606097,87.0143534174804
2013.16666666667,91.6888890211955,86.8257221957609,90.5190182186235,98.8694522505358,86.9303494879733
2013.25,91.6348344844011,86.8510008335318,90.5015462014765,98.8004090259586,86.8268176946892
2013.33333333333,91.4675005953798,86.8815575136937,90.3940158371041,98.3123958085258,86.7482924505835
2013.41666666667,91.2954572517266,86.8792736365801,90.2595266730174,97.9981608716361,86.7335395332222
2013.5,91.152427363658,86.8611586091927,90.1347761371755,97.8268028101929,86.8230102405335
2013.58333333333,91.0530030959752,86.8109936889736,89.9735698975947,97.8310103596094,86.9330781138366
2013.66666666667,91.0349208144796,86.8229632055251,89.7995665634675,97.9294290307216,87.0704572517266
2013.75,91.0659859490355,86.8694284353418,89.6063896165754,97.9557126696833,87.2024577280305
2013.83333333333,91.1254483210288,86.9553858061443,89.4291206239581,97.7741301500357,87.3367527982853
2013.91666666667,91.1385835913313,87.0371522981662,89.2195743034056,97.591645034532,87.3656025244106
2014,91.1295010716837,87.1516015718028,88.963798523458,97.7448237675637,87.2840033341272
2014.08333333333,91.1447856632532,87.2955030959752,88.7234793998571,98.443774112884,87.1277030245297
2014.16666666667,91.1372892355323,87.3880417956656,88.5857180281019,99.2100398904501,86.9702679209336
2014.25,91.0809936889736,87.4342105263158,88.585213741367,99.6138729459395,86.8616581328888
2014.33333333333,91.0002280304835,87.4643474636818,88.6578256727792,99.504270064301,86.8543278161467
2014.41666666667,90.8516581328888,87.431269945225,88.7105775184568,98.8715473922362,86.8690908549655
2014.5,90.6361395570374,87.3158091212193,88.6940700166706,98.0067522029054,86.8259228387711
2014.58333333333,90.3680638247202,87.1455971659919,88.656955822815,97.1841045487021,86.714770183377
2014.66666666667,90.0671957608954,86.9732394617766,88.551032388664,96.7828917599428,86.5552589902358
2014.75,89.8446475351274,86.8577786377709,88.3918653250774,97.3891265777566,86.3420939509407
2014.83333333333,89.767024291498,86.8387401762324,88.2248410335794,99.0290473922363,86.1436961181234
2014.91666666667,89.8304888068588,86.8832019528459,88.1984287925696,100.966196713503,86.0291640866873
2015,90.0871070492975,86.9811080019052,88.4363717551798,102.971059180757,86.0891003810431
2015.08333333333,90.4506197904263,87.0961901643248,88.9337330316742,104.749954155751,86.2443069778519
2015.16666666667,90.832636937366,87.1799648725887,89.5656805191712,106.349864848774,86.390653131698
2015.25,91.1338407954275,87.1943623481781,90.1446469397476,107.768490116694,86.4666742081448
2015.33333333333,91.2270326268159,87.1455572755418,90.5889807096928,108.489268873541,86.4668313884258
2015.41666666667,91.1403596094308,87.1037758990236,90.8180191712313,108.6554018814,86.4467783996189
2015.5,90.9409258156704,87.0875434627292,90.7839926172898,108.452274351036,86.4394921409859
2015.58333333333,90.6886520600143,87.0840569183139,90.6035264348654,108.046266968326,86.4236514646344
2015.66666666667,90.486362824482,87.1240533460348,90.5079703500834,107.499565372708,86.4716134793999
2015.75,90.3421546796856,87.2129810669207,90.5967545844249,106.895264348654,86.5727798285306
2015.83333333333,90.2445105977614,87.2825023815194,90.7946391998095,106.629772564896,86.659322457728
2015.91666666667,90.1243415098833,87.2718248392474,91.0022183853298,106.622280304834,86.6642206477733
2016,89.9315914503453,87.1122987616099,91.0938354370088,106.96568468683,86.5121927839962
2016.08333333333,89.6295266730174,86.8124976184806,91.0360246487259,107.359702905454,86.1718313884258
2016.16666666667,89.373036437247,86.5085859728507,90.812955465587,108.224795784711,85.7226661109788
2016.25,89.2847648249583,86.3274470111931,90.5256638485354,109.470106572994,85.3184859490355
2016.33333333333,89.3419939271255,86.3463741366992,90.176403310312,110.628211478924,85.0118343653251
2016.41666666667,89.5326726601572,86.6887491069302,89.9373172183853,111.029020004763,84.9268236484877
2016.5,89.922770302453,87.2906150273875,89.9281031197904,111.262411883782,85.109983924744
2016.58333333333,90.5182805429864,87.9515700166706,90.1459037866158,112.054267682782,85.5079923791379
2016.66666666667,91.1933406763515,88.4653232912598,90.5056650392951,113.155061919505,85.9937145748988
2016.75,91.989330793046,88.7205394141462,90.9948475827578,115.111850440581,86.5272487497023
2016.83333333333,92.8522856632532,88.7866902834008,91.5305251250298,117.592517266016,87.0862616099071
2016.91666666667,93.7100327458919,88.8683228149559,92.0439158132889,120.052575017861,87.6526405096452
2017,94.449665396523,89.0851256251489,92.4861044296261,121.727570254823,88.2500250059538
2017.08333333333,95.0365581090736,89.4690592998333,92.9110776375327,122.351299714218,88.9311389616575
2017.16666666667,95.4314229578471,89.9589610621577,93.3868742557752,122.046428316266,89.6361645629912
2017.25,95.6351946892117,90.4850696594427,93.9382031436056,121.034166468207,90.2810264348655
2017.33333333333,95.756879018814,90.9766605144082,94.5447785186949,119.978697904263,90.7949279590379
2017.41666666667,95.9026464634437,91.3676649202191,95.1314485591808,119.422571445582,91.1388080495356
2017.5,96.1669826149083,91.6478994998809,95.6753697308883,119.624175398905,91.3445147654203
2017.58333333333,96.7078935460824,91.8503310311979,96.2170177423196,120.845615622767,91.6172410097642
2017.66666666667,97.4942200523934,91.959790426292,96.6430775184568,123.104052155275,92.0022934031912
2017.75,98.2559156942129,91.972374970231,96.8446386044296,125.373491307454,92.4070260776375
2017.83333333333,98.7917051678971,91.9032817337461,96.7510722791141,126.887273160276,92.7362431531317
2017.91666666667,99.0281400333413,91.8223178137652,96.3585996665873,127.522029054537,92.9089056918314
2018,98.9394593950941,91.8369397475589,95.7708073350798,126.797292212432,92.912681590855
