"time","icam_climat","icam_sff","icam_ial","icam_evfc","icam_cef","icam_oe","icam_dadl","icam_nvf","icam_ofai","icam_nvpas","icam_cea","icam_sfp","icam_evfp"
2012,85.5296023300968,-25.1485172241949,-83.3807762746303,54.4866133186768,-6.68927223155267,18.501546254021,-56.0811721230293,-49.9223858743083,-25.6516255418171,-70.9703773475655,7.11134444676773,-30.4046395047748,-13.570972240475
2012.08333333333,87.4580927988469,-22.6463462349033,-82.8178756585118,52.9569667861808,-5.79574854759161,19.7161808543516,-55.8695091847935,-44.9048239861512,-24.892627022683,-70.0942211878105,7.88570846407742,-30.6099143873041,-18.0169009165209
2012.16666666667,89.2040860741896,-20.3586099660372,-82.7006534624062,52.1517796533423,-4.7149335395454,21.7531304092095,-55.8058249597319,-40.8703145831601,-24.2572882069711,-68.7286270602427,8.68917236951636,-29.500121783504,-20.8269715316306
2012.25,90.6421372112256,-18.4278447047582,-82.6759065582758,51.514965716353,-3.89467533502979,23.5744398983743,-55.9139691925642,-37.5822287693901,-23.6943793279138,-67.691238682455,9.7465183468763,-28.4726760095648,-23.9038501460784
2012.33333333333,91.4784207434856,-17.0844889716332,-83.1421784105174,53.5774204611943,-3.47059938188052,25.1343280672088,-56.353921677825,-35.964139982564,-23.4968925506948,-67.3273473959605,11.0288870651563,-27.670331374404,-26.092793237366
2012.41666666667,91.1613645370835,-16.8304165364015,-84.1036475405922,57.0336556790819,-3.40526558701453,26.4651770690856,-57.0430184796308,-37.4883359217668,-24.0445440345865,-68.0065048038132,12.5301114316335,-27.3000863614793,-26.2617586249047
2012.5,89.7487497023101,-17.8287092164801,-85.5183972374375,61.968028101929,-3.54834484401048,27.8745534651107,-57.7333293641343,-41.8847939985711,-25.0831150273875,-69.6000238151941,14.1086568230531,-27.5268516313408,-24.1090140509645
2012.58333333333,87.7535722791141,-19.6678375803763,-86.9664205763277,67.1188973565135,-3.59919028340081,29.6879018814003,-58.3268040009526,-47.7430935937128,-26.3265658490117,-71.3600261967135,15.5101809954751,-28.2196356275304,-20.4657061205049
2012.66666666667,86.0206001428912,-21.5245891879019,-87.9660633484163,70.965229816623,-3.16867111216956,31.761669445106,-58.7597642295785,-52.8433555608478,-27.3927125506073,-72.3957489878543,16.6668254346273,-28.9247439866635,-17.1356275303644
2012.75,84.9578471064539,-22.9679090259586,-88.276911169326,72.9683257918552,-2.28661586091927,33.7506549178376,-58.9607049297452,-56.0256608716361,-28.2054060490593,-72.4125386996904,17.7146939747559,-29.3351393188854,-15.3713384139081
2012.83333333333,84.5991307454156,-23.9290307216004,-87.9275422719695,73.3599666587283,-1.30638247201715,35.2969159323648,-59.0859133126935,-57.2281495594189,-28.705584663015,-71.7458918790188,18.7126101452727,-29.1886163372231,-15.3995594189093
2012.91666666667,84.689330793046,-24.4508216241962,-87.2109430816861,73.0185163134079,-0.673969992855442,35.8325791855204,-59.2676827816147,-57.1933793760419,-28.9951178852108,-71.0552512502977,19.283758037628,-28.6750416765897,-16.6588473446059
2013,84.6861752798285,-24.7512502976899,-86.6146701595618,73.4348059061682,-0.65718028101929,35.4674327220767,-59.5676946892117,-57.3886639676113,-29.5189926172898,-71.0777566087164,19.0356037151703,-28.3352583948559,-17.9791617051679
2013.08333333333,84.2415456060967,-25.0585258394856,-86.3597880447726,74.7320195284592,-1.15777566087164,34.5782329125982,-59.9168849726125,-58.639854727316,-30.4155155989521,-72.1889735651346,18.0860919266492,-28.5963919980948,-18.5796618242439
2013.16666666667,83.4154560609669,-25.4308168611574,-86.4258752083829,76.0563229340319,-1.78244820195285,33.4265896642058,-60.1843891402715,-60.5663253155513,-31.2424386758752,-74.1662895927602,16.893903310312,-29.5925815670398,-18.4374255775185
2013.25,82.539592760181,-25.7853060252441,-86.6249106930221,76.4476661109788,-2.53113836627769,32.1643248392474,-60.2987616099071,-62.124374851155,-31.7436294355799,-76.276911169326,15.7884615384615,-31.0427482733984,-18.0894855918076
2013.33333333333,82.1377113598476,-25.7736365801381,-86.8232912598238,74.4402238628245,-3.01220528697309,31.3518694927364,-60.2687544653489,-62.04060490593,-31.7115384615385,-77.521076446773,14.912181471779,-32.5572755417957,-17.9938080495356
2013.41666666667,82.4749940462015,-25.0593593712789,-86.8390092879257,69.9621338413908,-3.0335794236723,30.9184329602286,-60.1658132888783,-59.9704691593236,-31.1805191712312,-77.464455822815,14.4377828054299,-33.7225529888069,-18.5119671350322
2013.5,83.432245772803,-23.7531555132174,-86.8269230769231,63.8142414860681,-2.80781138366278,30.2012383900929,-60.1600976422958,-56.611157418433,-30.3749106930221,-76.3037032626816,14.2251131221719,-34.2590497737557,-19.6172898309121
2013.58333333333,84.6640271493212,-22.1849845201238,-86.8975351274113,57.4089664205763,-2.45141700404858,28.861157418433,-60.2630388187664,-52.9062276732555,-29.4792807811384,-74.6670635865682,14.1196713503215,-34.2836984996428,-20.6556322934032
2013.66666666667,85.761431293165,-20.729935698976,-87.0754941652774,52.4044415336985,-2.33567516075256,27.0635270302453,-60.5141105025006,-49.9446296737318,-28.6837937604191,-73.2281495594189,13.8148368659205,-34.1861157418433,-21.0325077399381
2013.75,86.4714217670874,-19.5725768040009,-87.3044772564896,49.7835794236723,-2.53506787330317,25.1290188140033,-61.0384615384615,-48.4987497023101,-28.0569778518695,-72.3293641343177,13.2502381519409,-34.1543819957133,-20.6737913788997
