"time","bc_fr","ec_fr"
2012,94.2013822791381,98.3309337408203
2012.08333333333,94.4341535795319,97.5654341433616
2012.16666666667,94.4372780225166,97.2561097210582
2012.25,94.1832540512694,96.3311857104579
2012.33333333333,93.4382425131593,95.2480345917213
2012.41666666667,92.2149557236613,94.1264225920059
2012.5,90.6323648487735,93.0029352226721
2012.58333333333,89.0898130507264,92.0533103119791
2012.66666666667,88.0282686353894,91.3881876637295
2012.75,87.5646463443677,90.9699452250536
2012.83333333333,87.4360978804477,90.6399321266968
2012.91666666667,87.3164384377233,90.171838532984
2013,87.0495415575137,89.4920695403667
2013.08333333333,86.5363419861872,88.661544415337
2013.16666666667,85.881983805668,87.8704334365325
2013.25,85.5077756608716,87.3087163610383
2013.33333333333,85.8955882352941,87.2547630388188
2013.41666666667,87.2623005477495,87.8243272207668
2013.5,89.3199869016432,88.9430757323172
2013.58333333333,91.5586568230531,90.3202488687783
2013.66666666667,93.444802333889,91.5618421052632
2013.75,94.6638902119552,92.4771731364611
2013.83333333333,95.2591569421291,93.0866337223148
2013.91666666667,95.4732972136223,93.6106215765658
2014,95.5615920457252,94.180084543939
2014.08333333333,95.7152595856156,94.7532210050012
2014.16666666667,95.928560371517,95.2454691593236
2014.25,95.9877292212432,95.5360681114551
2014.33333333333,95.6472255298881,95.5203322219576
2014.41666666667,94.9338532984044,95.1624553465111
2014.5,94.043278161467,94.6330138128126
2014.58333333333,93.2439330793046,94.0725113122172
2014.66666666667,92.7464098594904,93.6660454870207
2014.75,92.6866753989045,93.4909085496547
2014.83333333333,93.0668016194332,93.5181650392951
2014.91666666667,93.8216956418195,93.6736603953322
2015,94.8442129078352,93.9873839009288
2015.08333333333,95.9869135508454,94.5061502738747
2015.16666666667,97.1863241247916,95.2553048344844
2015.25,98.4121457489879,96.2176172898309
2015.33333333333,99.6204096213384,97.2347344605859
2015.41666666667,100.751911169326,98.182108835437
2015.5,101.641110978804,98.9570671588473
2015.58333333333,102.259770183377,99.5504584424863
2015.66666666667,102.641027625625,100.028351988569
2015.75,102.871743272208,100.375256013337
2015.83333333333,102.972975708502,100.557704215289
2015.91666666667,103.017682781615,100.570278637771
2016,103.058930697785,100.415533460348
2016.08333333333,103.1342760181,100.239664205763
2016.16666666667,103.242760180995,100.189640390569
2016.25,103.345659680876,100.413163848535
2016.33333333333,103.447356513456,100.991503929507
2016.41666666667,103.481751607526,101.843718742558
2016.5,103.477756608716,102.807543462729
2016.58333333333,103.514181948083,103.764949988092
2016.66666666667,103.667170754942,104.509371278876
2016.75,104.044969040248,105.014170040486
2016.83333333333,104.653643724696,105.355793045963
2016.91666666667,105.397029054537,105.6310490593
2017,106.109329602286,105.927214813051
2017.08333333333,106.725893069779,106.30620981186
2017.16666666667,107.230644201,106.682364848774
2017.25,107.719058109074,106.989426053822
2017.33333333333,108.268123362705,107.129399857109
2017.41666666667,108.914747558943,107.096457489879
2017.5,109.664646344368,106.937282686354
2017.58333333333,110.459204572517,106.806078828292
2017.66666666667,111.22520242915,106.878715170279
2017.75,111.872993569898,107.253881876637
2017.83333333333,112.372672064777,107.83605025006
2017.91666666667,112.650690640629,108.549964277209
2018,112.651542033818,109.280352464873
2018.08333333333,112.338151940938,109.896939747559
2018.16666666667,111.729018814003,110.30802572041
2018.25,110.926101452727,110.421999285544
2018.33333333333,110.057710169088,110.234329602286
2018.41666666667,109.286062157657,109.751542033818
2018.5,108.61064539176,109.032882829245
2018.58333333333,107.960978804477,108.12979876161
2018.66666666667,107.276869492736,107.214699928554
2018.75,106.540140509645,106.508996189569
2018.83333333333,105.834222433913,106.219308168612
2018.91666666667,105.331650392951,106.356954036675
2019,105.209746368183,106.794617766135
2019.08333333333,105.486859966659,107.333567516075
2019.16666666667,106.014491545606,107.786705167897
2019.25,106.563431769469,108.004810669207
2019.33333333333,106.934615384615,107.960812098119
2019.41666666667,107.051923076923,107.742831626578
2019.5,106.964217670874,107.573076923077
2019.58333333333,106.859823767564,107.5217730412
2019.66666666667,107.058263872351,107.677131459871
2019.75,108.357597046916,108.898856870683
2019.83333333333,109.452167182663,110.055900214337
2019.91666666667,107.691378899738,108.592474398666
2020,101.69806501548,102.683674684449
2020.08333333333,92.3513753274589,92.4674922600619
2020.16666666667,82.4251071683734,80.4325553703263
2020.25,75.2287628006668,70.3087163610383
2020.33333333333,73.2325017861396,65.4571862348178
2020.41666666667,76.2398844963086,66.9585794236723
2020.5,82.1107466063348,73.2141283638962
2020.58333333333,87.95,80.9701417004049
2020.66666666667,91.1765301262205,86.6277685163134
2020.75,91.2139378423434,88.3029471302691
2020.83333333333,89.6452190997857,86.8767920933556
2020.91666666667,89.1766730173851,85.2819004524887
2021,90.63846749226,85.0171588473446
2021.08333333333,93.8600738271017,86.739604667778
2021.16666666667,98.2910693022148,90.3720826387235
2021.25,102.978197189807,94.9675517980472
2021.33333333333,107.144206954037,99.5588235294118
2021.41666666667,110.507352941176,103.602881638485
2021.5,112.955334603477,106.833621100262
2021.58333333333,113.929518933079,108.938098356752
2021.66666666667,113.859966658728,110.069165277447
2021.75,113.386645629912,110.764318885449
2021.83333333333,112.8278221005,111.378006668254
2021.91666666667,112.297713741367,112.115301262205
2022,111.452810192903,112.680882352941
2022.08333333333,110.217718504406,112.880810907359
2022.16666666667,108.825583472255,112.717605382234
2022.25,107.470344129555,112.262598237676
2022.33333333333,106.198880685878,111.611556322934
2022.41666666667,105.016462252917,110.75705525125
2022.5,104.047594665397,109.910579899976
2022.58333333333,103.422100500119,109.380150035723
2022.66666666667,103.09003929507,109.243962848297
2022.75,102.891867111217,109.355668016194
2022.83333333333,102.946034770183,109.676464634437
2022.91666666667,103.120915694213,110.07907239819
2023,103.245094070017,110.366712312455
2023.08333333333,103.188247201715,110.414872588712
2023.16666666667,102.885454870207,110.000583472255
2023.25,102.370004763039,109.134478447249
2023.33333333333,101.770933555608,107.992867349369
2023.41666666667,101.129548702072,106.702060014289
2023.5,100.489949988092,105.415467968564
2023.58333333333,99.9151345558466,104.127839961896
2023.66666666667,99.436431293165,102.943599666587
2023.75,99.0802036199095,101.982692307692
2023.83333333333,98.8902655394141,101.318373422243
2023.91666666667,98.8953203143605,101.007793522267
2024,99.2166765896642,101.110026196714
2024.08333333333,99.634770183377,101.383817575613
2024.16666666667,99.8325851393189,101.532424386759
2024.25,99.6171469397476,101.394671350322
2024.33333333333,99.0194451059776,100.814265301262
2024.41666666667,98.2483269826149,99.9666527744701
2024.5,97.4996308644916,99.1149321266968
2024.58333333333,96.8789771374137,98.4838532984044
2024.66666666667,96.4284174803525,98.0647237437485
2024.75,96.1383365086925,97.6581745653727
2024.83333333333,95.9778875922839,97.2899261728983
2024.91666666667,95.9052333889021,96.8114015241724
2025,95.8789890450107,96.3053167420814
2025.08333333333,95.915616813527,95.9739521314599
2025.16666666667,96.0721957608954,95.946963562753
2025.25,96.189342700643,96.0645213145987
2025.33333333333,96.1603357942367,96.0966480114313
2025.41666666667,96.0087937604192,95.9596094308169
2025.5,95.8895570373899,95.6687485115504
2025.58333333333,96.0174439798125,95.3010405695346
2025.66666666667,96.4097136823978,94.9271984512557
2025.75,96.9745612878173,94.6867889231217
2025.83333333333,97.5737246687321,94.5687624946946
2025.91666666667,98.0999139825752,94.3347764433184
2026,98.0308575269923,94.1662070237005
